"id","airport_ref","airport_ident","length_ft","width_ft","surface","lighted","closed","le_ident","le_latitude_deg","le_longitude_deg","le_elevation_ft","le_heading_degT","le_displaced_threshold_ft","he_ident","he_latitude_deg","he_longitude_deg","he_elevation_ft","he_heading_degT","he_displaced_threshold_ft"
254582,7649,"10AK",800,80,"GRVL",0,0,"07",,,,,,"25",,,,,
265246,7650,"10AL",65,65,"CONC",1,0,"H1",,,,,,,,,,,
244185,7652,"10AZ",3407,150,"ASPH-DIRT",1,0,"08",33.36640167236328,-112.6240005493164,860,90,,"26",33.36640167236328,-112.61299896240234,860,,
265247,7653,"10CA",30,30,"CONC",0,0,"H1",,,,,,,,,,,
253193,7654,"10CL",2300,40,"TRTD-DIRT",0,0,"E",,,,,,"W",,,,,
322732,322689,"10CN",60,60,"ASP",0,0,"H1",,,,,,"H1",,,,,
249493,7656,"10D",3248,200,"TURF-G",1,0,"09",44.953800201416016,-94.07170104980469,1030,,,"27",44.953800201416016,-94.05909729003906,1030,,
247454,7657,"10F",3600,200,"TURF-G",0,0,"18",,,,,,"36",,,,,
247686,7658,"10FA",2575,30,"ASPH",0,0,"11",,,,,,"29",,,,,
253780,7659,"10FD",1500,100,"TURF",0,0,"01",,,,,,"19",,,,,
265248,7660,"10FL",100,100,"ASPH",0,0,"H1",,,,,,,,,,,
255165,7661,"10GA",2100,150,"TURF-G",0,0,"15",,,,,,"33",,,,,
247624,7662,"10IA",2405,85,"TURF-G",1,0,"17",,,,,,"35",,,,,
248708,7663,"10ID",3000,40,"GRAVEL",0,0,"NE",,,,,,"SW",,,,,
265249,7664,"10II",40,40,"ASPH",0,0,"H1",,,,,,,,,,,
265250,7665,"10IL",300,200,"CONC",0,0,"H1",,,,,,,,,,,
249635,7666,"10IN",2600,100,"TURF",0,0,"18",,,,,,"36",,,,,
269596,7666,"10IN",40,20,"CONC",0,0,"H1",,,,,,,,,,,
265251,7667,"10KS",64,64,"ASPH-CONC",0,0,"H1",,,,,,,,,,,
265252,7668,"10KY",30,30,"CONC",0,0,"H1",,,,,,,,,,,
254923,7669,"10LA",2144,150,"TURF",0,0,"18",,,,,,"36",,,,,
269597,7669,"10LA",50,50,"TURF",0,0,"H1",,,,,,,,,,,
252516,7671,"10MA",4000,800,"WATER",0,0,"01",,,,,,"19",,,,,
265253,7672,"10MI",100,100,"CONC",0,0,"H1",,,,,,,,,,,
249494,7673,"10MN",4000,500,"WATER",0,0,"01W",,,,,,"19W",,,,,
249495,7673,"10MN",4000,1000,"WATER",0,0,"11W",,,,,,"29W",,,,,
265254,7675,"10MS",50,50,"CONC",0,0,"H1",,,,,,,,,,,
246591,7676,"10MT",1500,60,"TURF",0,0,"E",,,,,,"W",,,,,
246592,7676,"10MT",2000,60,"TURF",0,0,"N",,,,,,"S",,,,,
246593,7676,"10MT",1600,60,"TURF",0,0,"NW",,,,,,"SE",,,,,
269598,7677,"10MU",65,65,"ASPH",1,0,"H1",,,,,,,,,,,
256883,7678,"10NC",2450,80,"TURF",0,0,"13",,,,,,"31",,,,,
255032,7679,"10ND",1300,50,"TURF",0,0,"09",,,,,,"27",,,,,
255033,7679,"10ND",1800,50,"TURF",0,0,"18",,,,,,"36",,,,,
269599,7680,"10NE",67,60,"CONC",0,0,"H1",,,,,,,,,,,
269600,7681,"10NH",45,12,"TURF",0,0,"H1",,,,,,,,,,,
269601,7682,"10NJ",75,75,"TURF",0,0,"H1",,,,,,,,,,,
346196,346195,"10NK",40,40,"ASP",1,0,"H1",,,,,,,,,,,
269602,7683,"10NY",50,30,"ASPH",0,0,"H1",,,,,,,,,,,
248709,7684,"10OH",1400,100,"TURF-GRVL",0,0,"16",,,,,,"34",,,,,
246837,7685,"10OK",2600,150,"TURF",0,0,"17",,,,,,"35",,,,,
254131,7686,"10OR",1000,100,"TURF",0,0,"02",,,,,,"20",,,,,
269603,7687,"10PA",30,30,"TURF",0,0,"H1",,,,,,,,,,,
269604,7688,"10PN",200,75,"CONC",0,0,"H1",,,,,,,,,,,
351172,351171,"10SC",200,200,"ASP",0,0,"H1",,,,,,,,,,,
269605,7689,"10TA",300,200,"TURF",0,0,"H1",,,,,,,,,,,
249879,7690,"10TE",1975,50,"TURF",0,0,"14",,,,,,"32",,,,,
250425,7691,"10TN",1200,120,"DIRT",0,0,"05",,,,,,"23",,,,,
254775,7692,"10TS",900,60,"TURF",0,0,"16",,,,,,"34",,,,,
269606,7693,"10TX",50,50,"CONC",0,0,"H1",,,,,,,,,,,
264616,45863,"10UT",100,30,"ASPH",0,0,"H1",,,,,,,,,,,
255116,7694,"10VA",1800,20,"ASPH",0,0,"05",,,,,,"23",,,,,
328509,328506,"10VG",30,30,"ASP",1,0,"H1",,,,,,"H1",,,,,
250848,7695,"10WA",2200,60,"TURF",0,0,"N",,,,,,"S",,,,,
256798,7696,"10WI",2100,200,"TURF",0,0,"18",,,,,,"36",,,,,
264502,45941,"10WY",4500,100,"GRASS",0,0,"05",,,,,,"23",,,,290,
345773,345772,"10XA",2300,20,"ASP",0,0,"14",,,,,,"32",,,,,
249136,7697,"10XS",3000,75,"TURF",0,0,"17",,,,,,"35",,,,,
251171,7698,"11AK",2400,30,"GRVL-P",0,0,"08",,,,,,"26",,,,,
251172,7698,"11AK",1000,30,"GRAVEL-P",0,0,"15",,,,,,"33",,,,,
265255,7699,"11AL",1600,75,"ASPH",0,0,"H1",,,,,,,,,,,
265256,7699,"11AL",1482,75,"ASPH",0,0,"H2",,,,,,,,,,,
265257,7699,"11AL",1238,75,"ASPH",0,0,"H3",,,,,,,,,,,
265258,7699,"11AL",1000,75,"ASPH",0,0,"H4",,,,,,,,,,,
265259,7699,"11AL",1600,75,"ASPH",0,0,"H5",,,,,,,,,,,
265260,7700,"11AR",60,60,"ASPH",1,0,"H1",,,,,,,,,,,
257001,7701,"11AZ",3850,150,"TURF-DIRT-P",0,0,"08",,,,,,"26",,,,,
253771,7702,"11CA",1800,40,"TRTD-DIRT",0,0,"07",,,,,,"25",,,,,
251430,7703,"11CL",5875,80,"DIRT",0,0,"07",,,,,,"25",,,,,
247517,7705,"11FA",2465,130,"TURF",0,0,"18",,,,,,"36",,,,,
265261,7706,"11FD",30,22,"ASPH-G",0,0,"H1",,,,,,,,,,,
247383,7707,"11FL",3000,200,"TURF",0,0,"18",,,,,1000,"36",,,,,
249384,7708,"11G",2530,60,"TURF-F",0,0,"07",42.9197998046875,-82.589599609375,630,,488,"25",42.92319869995117,-82.5813980102539,630,,945
265262,7709,"11GA",24,24,"CONC",0,0,"H1",,,,,,,,,,,
265263,7710,"11GE",50,50,"ASPH",0,0,"H1",,,,,,,,,,,
345664,345652,"11IA",1320,100,"TURF-G",0,0,"18",42.35183334350586,-92.51338958740234,,,,"36",42.348060607910156,-92.51338958740234,,,
240025,7712,"11II",4220,72,"ASPH",0,0,"18",39.3473014831543,-86.03089904785156,,176.9,,"36",39.33610153198242,-86.03019714355469,,,
265264,7713,"11IL",44,44,"ASPH",1,0,"H1",,,,,,,,,,,
251136,7714,"11IN",2700,90,"GRAVEL",0,0,"E",,,,,,"W",,,,,
265265,7715,"11IS",40,40,"CONC",0,0,"H1",,,,,,,,,,,
253698,7716,"11KS",1600,70,"TURF",0,0,"04",,,,,,"22",,,,,
253699,7716,"11KS",2000,70,"TURF",0,0,"18",,,,,,"36",,,,,400
265266,7717,"11KY",85,85,"CONC",0,0,"H1",,,,,,,,,,,
256476,7718,"11LA",2000,100,"WATER",0,0,"03",,,,,,"21",,,,,
256477,7718,"11LA",2000,100,"WATER",0,0,"18",,,,,,"36",,,,,
269607,7718,"11LA",48,48,"CONC-G",0,0,"H1",,,,,,,,,,,
254796,7719,"11LL",2250,100,"TURF",1,0,"N",,,,,,"S",,,,,
240636,7720,"11LS",1800,90,"TURF",0,0,"07",30.975200653076172,-92.57170104980469,,70.3,,"25",30.976900100708008,-92.56629943847656,,,
240637,7720,"11LS",1300,100,"TURF",0,0,"09",30.97610092163086,-92.57109832763672,,91.9,,"27",30.97599983215332,-92.56700134277344,,,
252688,7721,"11M",3000,60,"ASPH-P",0,0,"17",,,450,,,"35",,,450,,
248992,7722,"11MA",1200,42,"TURF",0,0,"04",,,,,,"22",,,,,
252858,7723,"11MD",2500,75,"TURF",0,0,"16",,,,,,"34",,,,,
265267,7724,"11MI",50,50,"TURF",0,0,"H1",,,,,,,,,,,
253267,7726,"11MO",2100,70,"TURF",0,0,"18",,,,,,"36",,,,,
326135,326133,"11MT",1257,30,"GVL",0,0,"10",,,,,,"28",,,,,
326134,326133,"11MT",1769,30,"GVL",0,0,"18",,,,,,"36",,,,,
247482,7727,"11N",2900,50,"TURF-G",0,0,"17",,,,,,"35",,,,,
269608,7728,"11NC",40,40,"CONC",0,0,"H1",,,,,,,,,,,
246890,7729,"11NE",2500,100,"TURF",0,0,"12",,,,,,"30",,,,,
269609,7730,"11NJ",100,100,"TURF",0,0,"H1",,,,,,,,,,,
257197,7731,"11NK",2400,50,"TURF",0,0,"03",,,,,,"21",,,,,
256574,7732,"11NY",1600,50,"TURF",0,0,"E",,,,,,"W",,,,,
249292,7733,"11OA",2300,100,"TURF",0,0,"11",,,,,,"29",,,,,
252066,7734,"11OG",2400,60,"DIRT-F",0,0,"10",,,,,,"28",,,,,
254498,7736,"11OR",2225,40,"TURF-F",0,0,"05",,,,,,"23",,,,,
264484,45744,"11PN",2500,100,"TURF",0,0,"03",,,,,200,"21",,,,,1390
247290,7738,"11S",2997,50,"ASPH-P",1,0,"08",48.26689910888672,-124.31999969482422,312,,900,"26",48.26539993286133,-124.30799865722656,355,,
269610,7739,"11TA",180,90,"CONC",0,0,"H1",,,,,,,,,,,
247273,7740,"11TE",1900,50,"TURF-F",0,0,"15",,,,,,"33",,,,,
248973,7741,"11TN",2800,75,"TURF",0,0,"01",,,,,,"19",,,,,
248974,7741,"11TN",2600,75,"TURF",0,0,"07",,,,,,"25",,,,,
249200,7742,"11TS",2370,50,"TURF",0,0,"02",,,,,,"20",,,,,
254354,7743,"11TX",2000,80,"TURF",0,0,"17",,,,,,"35",,,,,
269611,7744,"11VA",45,45,"CONC",0,0,"H1",,,,,,,,,,,
253752,7745,"11VG",1800,70,"TURF",0,0,"15",,,,,,"33",,,,,
247863,7746,"11WA",2400,50,"TURF",0,0,"03",,,,,,"21",,,,,
265268,7747,"11WI",100,100,"ASPH",0,0,"H1",,,,,,,,,,,
251942,7748,"11WN",3000,350,"WATER",0,0,"09",,,,,,"27",,,,,
251943,7748,"11WN",1800,350,"WATER",0,0,"17",,,,,,"35",,,,,
264528,45923,"11Y",500,20,"TURF",0,0,"09",,,,,,"27",,,,206.7,
269612,45923,"11Y",1000,60,"TURF",0,0,"18",,,,,,"36",,,,,
240596,7750,"12A",3133,40,"ASPH-G",1,0,"18",35.18280029296875,-92.33509826660156,,181,,"36",35.17399978637695,-92.33570098876953,,1,
265269,7749,"12AL",1600,75,"ASPH",0,0,"H1",,,,,,,,,,,
265270,7749,"12AL",1600,75,"ASPH",0,0,"H2",,,,,,,,,,,
265271,7749,"12AL",1600,75,"ASPH",0,0,"H3",,,,,,,,,,,
265272,7749,"12AL",1600,75,"ASPH",0,0,"H4",,,,,,,,,,,
264201,45301,"12AR",2600,100,"TURF",0,0,"18",,,,,,"36",,,,294,
252648,7751,"12AZ",2400,100,"GRAVEL",0,0,"E",,,,,,"W",,,,,
250209,7752,"12CA",1800,100,"TRTD-DIRT",0,0,"07",,,,,,"25",,,,,
248368,7753,"12CL",2790,40,"ASPH-G",1,0,"14",,,,,130,"32",,,,,
249694,7754,"12CO",1400,50,"DIRT",0,0,"17",,,,,,"35",,,,,
251194,7755,"12FA",1800,80,"TURF",0,0,"18",,,,,,"36",,,,,
265273,7756,"12FD",40,40,"CONC",0,0,"H1",,,,,,,,,,,
248994,7757,"12FL",2463,200,"WATER",0,0,"02W",,,,,,"20W",,,,,
248995,7757,"12FL",2721,200,"WATER",0,0,"08W",,,,,,"26W",,,,,
265274,7758,"12GA",50,50,"CONC",0,0,"H1",,,,,,,,,,,
248530,7759,"12GE",2100,75,"WATER",0,0,"07W",,,,,,"25W",,,,,
252561,7760,"12I",16000,2000,"WATER",0,0,"18",,,,,,"36",,,,,
252562,7760,"12I",25000,2000,"WATER",0,0,"N",,,,,,"S",,,,,
248896,7761,"12IA",1350,200,"TURF",0,0,"09",,,,,,"27",,,,,
256911,7762,"12ID",2000,100,"TURF",0,0,"N",,,,,,"S",,,,,
251790,7763,"12II",2500,75,"TURF",0,0,"E",,,,,,"W",,,,,
247101,7764,"12IL",1300,100,"TURF",0,0,"E",,,,,,"W",,,,,
246945,7765,"12IN",1930,50,"TURF",0,0,"08",,,,,,"26",,,,,
265275,7766,"12IS",50,50,"CONC",0,0,"H1",,,,,,,,,,,
269613,7767,"12JY",320,220,"TURF",0,0,"B1",,,,,,,,,,,
255751,7768,"12KS",2600,50,"TURF",0,0,"17",,,,,,"35",,,,,
257405,7769,"12KY",2500,100,"TURF",1,0,"13",,,,,,"31",,,,,
252108,7770,"12LA",3500,85,"TURF",0,0,"18",,,,,,"36",,,,,
247340,7771,"12LL",2200,120,"TURF",0,0,"09",,,,,,"27",,,,,
256896,7772,"12LS",2100,70,"TURF-G",0,0,"01",,,,,,"19",,,,,
265276,7773,"12MA",400,200,"TURF",0,0,"H1",,,,,,,,,,,
265277,7774,"12MD",40,40,"CONC",0,0,"H1",,,,,,,,,,,
252409,7775,"12ME",1500,50,"TURF",0,0,"15",,,,,,"33",,,,,
255694,7776,"12MI",1852,100,"TURF",0,0,"18",,,,,,"36",,,,,
256228,7778,"12MO",3000,50,"TURF",0,0,"NE",,,,,,"SW",,,,,
254248,7779,"12MS",1100,75,"TURF",0,0,"12",,,,,,"30",,,,,
249484,7780,"12MT",1780,55,"TURF-P",0,0,"02",,,,,,"20",,,,,
249485,7780,"12MT",1640,85,"TURF-F",0,0,"16",,,,,,"34",,,,,
245920,7781,"12NC",3575,150,"ASPH",0,0,"01",34.86899948120117,-76.34919738769531,,0.5,,"19",34.87860107421875,-76.3490982055664,,,
245921,7781,"12NC",3678,150,"ASPH",0,0,"05",34.87189865112305,-76.35600280761719,,46.6,,"23",34.87879943847656,-76.34719848632812,,,
245922,7781,"12NC",3500,150,"ASPH",0,0,"10",34.878501892089844,-76.3550033569336,,90.5,,"28",34.87839889526367,-76.34349822998047,,,
257792,7782,"12ND",2000,100,"TURF",0,0,"14",,,,,,"32",,,,,
252173,7783,"12NE",2000,40,"TURF",0,0,"17",,,,,,"35",,,,,
264089,45523,"12NH",1800,200,"TURF",0,0,"05",,,,,,"23",,,,313,
251645,7785,"12NK",2600,125,"TURF-G",0,0,"01",,,,,,"19",,,,,
254355,7786,"12NM",5000,60,"DIRT",0,0,"08",,,,,,"26",,,,,
269614,7787,"12NY",300,150,"TURF",0,0,"H1",,,,,,,,,,,
269615,45951,"12OA",60,60,"CONC-G",1,0,"H1",,,,,,,,,,,
256510,7788,"12OH",1030,100,"TURF",0,0,"17",,,,,,"35",,,,,
244981,7789,"12OK",3350,50,"ASPH-P",1,0,"02",35.537200927734375,-97.45559692382812,,24.8,,"20",35.54560089111328,-97.45079803466797,,,
250914,7790,"12OR",2200,75,"DIRT",0,0,"06",,,,,,"24",,,,,
269616,7791,"12PA",180,150,"CONC",1,0,"H1",,,,,,,,,,,
269617,7792,"12PN",60,60,"ASPH",0,0,"H1",,,,,,,,,,,
269618,7794,"12PS",65,65,"TURF",0,0,"H1",,,,,,,,,,,
254149,7795,"12S",2104,29,"GRVL-TRTD-F",0,0,"14",,,,,,"32",,,,,
256673,7796,"12SC",2400,100,"TURF",0,0,"09",,,,,,"27",,,,,
269619,7797,"12T",40,40,"CONC-E",0,0,"H1",,,,,,,,,,,
269620,7798,"12TA",20,20,"CONC",0,0,"H1",,,,,,,,,,,
250830,7799,"12TE",2300,200,"TURF",0,0,"15",,,,,,"33",,,,,
257917,7800,"12TN",2600,40,"ASPH-G",1,0,"05",,,,,490,"23",,,,,
254379,7801,"12TS",1600,50,"ASPH",0,0,"17L",,,,,,"35R",,,,,
254380,7801,"12TS",1600,50,"ASPH",0,0,"17R",,,,,,"35L",,,,,
347057,347056,"12TT",2480,50,"Turf",0,0,"2",33.59069061279297,-97.1025619506836,756,,,"20",33.596805572509766,-97.09967041015625,771,,
254003,7802,"12TX",2000,100,"TURF",0,0,"16",,,,,,"34",,,,,
253250,7803,"12VA",2150,50,"TURF",0,0,"14",,,,,,"32",,,,,300
255077,7804,"12WA",1550,200,"TURF",0,0,"03",,,,,,"21",,,,,
265278,7805,"12WI",60,50,"ASPH",0,0,"H1",,,,,,,,,,,
264507,45905,"12WT",2200,80,"TURF-G",0,0,"06",,,,,,"24",,,,,
351350,321472,"12WV",1292,40,"Turf",0,0,"18",38.34577941894531,-82.11255645751953,603,169,,"36",38.342288970947266,-82.11170959472656,603,349,
351351,321472,"12WV",1053,40,"Turf",0,0,"6",30.342283248901367,-82.1125259399414,,45,,"24",30.344314575195312,-82.11170959472656,603,225,
264575,45934,"12WY",2500,50,"TURF",0,0,"16",,,,,,"34",,,,217.5,
251882,7806,"12XS",2450,40,"TURF",0,0,"18",,,,,,"36",,,,,
253661,7807,"13AK",980,45,"TURF",0,0,"09",,,,,,"27",,,,,
265279,7808,"13AL",1600,50,"ASPH",0,0,"H1",,,,,,,,,,,
265280,7808,"13AL",1600,100,"ASPH",0,0,"H2",,,,,,,,,,,
265281,7808,"13AL",1600,50,"ASPH",0,0,"H3",,,,,,,,,,,
265282,7808,"13AL",1600,50,"ASPH",0,0,"H4",,,,,,,,,,,
265283,7808,"13AL",1600,100,"ASPH",0,0,"H5",,,,,,,,,,,
265284,7808,"13AL",1600,100,"ASPH",0,0,"H6",,,,,,,,,,,
265285,7809,"13AR",40,40,"CONC",0,0,"H1",,,,,,,,,,,
252399,7810,"13AZ",1100,75,"DIRT",0,0,"03",,,,,,"21",,,,,
265286,7811,"13CA",20,20,"ASPH-CONC",0,0,"H1",,,,,,,,,,,
265287,7811,"13CA",20,20,"ASPH-CONC",0,0,"H2",,,,,,,,,,,
265288,7811,"13CA",20,20,"ASPH-CONC",0,0,"H3",,,,,,,,,,,
249221,7812,"13CL",1950,50,"GRAVEL",0,0,"16",,,,,,"34",,,,,
265289,7813,"13CO",15,15,"CONC-G",0,0,"H1",,,,,,,,,,,
265290,22103,"13D",18,18,"CONC-G",1,0,"H1",,,,,,,,,,,
254264,7814,"13FA",2300,100,"TURF-G",0,0,"18",,,,,,"36",,,,,
265291,7815,"13FD",40,40,"CONC",0,0,"H1",,,,,,,,,,,
265292,7816,"13FL",500,200,"CONC",0,0,"H1",,,,,,,,,,,
265293,7816,"13FL",300,100,"CONC",0,0,"H2",,,,,,,,,,,
249765,7817,"13GA",3400,150,"TURF",0,0,"16",,,,,,"34",,,,,
255935,7818,"13GE",2600,60,"TURF",0,0,"11",,,,,,"29",,,,,
257686,7819,"13IA",850,60,"TURF",0,0,"09",,,,,,"27",,,,,
252452,7820,"13ID",1600,100,"TURF",0,0,"N",,,,,,"S",,,,,
265294,7821,"13II",50,50,"CONC",0,0,"H1",,,,,,,,,,,
248763,7822,"13IN",2200,60,"TURF-P",1,0,"18",,,,,400,"36",,,,,
269621,7823,"13JY",50,50,"ASPH",0,0,"H1",,,,,,,,,,,
256018,7824,"13KS",2000,75,"TURF",0,0,"17",,,,,,"35",,,,,
250537,7825,"13KY",2000,100,"TURF",0,0,"18",,,,,,"36",,,,,
265295,7826,"13LA",50,20,"CONC",0,0,"H1",,,,,,,,,,,
265296,7826,"13LA",50,20,"CONC",0,0,"H2",,,,,,,,,,,
265297,7826,"13LA",50,20,"CONC",0,0,"H3",,,,,,,,,,,
265298,7826,"13LA",50,20,"CONC",0,0,"H4",,,,,,,,,,,
265299,7827,"13LL",25,25,"CONC",0,0,"H1",,,,,,,,,,,
255316,7828,"13LS",2200,40,"ASPH-TURF",0,0,"18",,,,,,"36",,,,,
265300,7829,"13M",900,250,"TURF",0,0,"B1",,,,,,,,,,,
251833,7830,"13MA",2475,55,"ASPH-P",1,0,"04",42.220298767089844,-72.3134994506836,403,28,325,"22",42.22629928588867,-72.30919647216797,414,208,
253783,7831,"13ME",2100,100,"ASPH",0,0,"09",45.775699615478516,-69.81330108642578,1179,,,"27",45.777099609375,-69.8052978515625,1159,,
265301,7832,"13MI",60,60,"TURF",0,0,"H1",,,,,,,,,,,
257793,7833,"13MN",1600,80,"TURF",0,0,"NW",,,,,,"SE",,,,,
252987,7834,"13MO",2000,100,"TURF",0,0,"04",,,,,,"22",,,,,
254096,7835,"13MS",3000,100,"TURF",0,0,"18",,,,,,"36",,,,,
255534,7836,"13MT",2300,60,"TURF",0,0,"E",,,,,,"W",,,,,
246569,7837,"13N",1924,135,"TURF-G",0,0,"06",,,,,,"24",,,,,
245508,7838,"13NC",4000,150,"ASPH",0,0,"01",35.02289962768555,-77.24929809570312,,,,"19",35.03379821777344,-77.24919891357422,,,
245509,7838,"13NC",4200,150,"ASPH",0,0,"05",35.02629852294922,-77.26360321044922,,44.6,,"23",35.034698486328125,-77.25360107421875,,,
245510,7838,"13NC",4100,150,"ASPH",0,1,"09",35.02750015258789,-77.26260375976562,,90.6,,"27",35.027400970458984,-77.24909973144531,,,
254309,7839,"13NE",2600,200,"TURF",0,0,"N",,,,,,"S",,,,,
346085,346084,"13NH",33,33,"Turf",1,0,"H1",,,,,,,,,,,
269622,7840,"13NJ",50,50,"ASPH",0,0,"H1",,,,,,,,,,,
269623,7841,"13NK",75,75,"TURF",0,0,"H1",,,,,,,,,,,
248542,7842,"13NM",3840,50,"DIRT-G",0,0,"12",,,,,,"30",,,,,
346551,346550,"13NR",1900,50,"Turf",0,0,"14",,,,,,"32",,,,,
269624,7843,"13NY",60,60,"CONC",0,0,"H1",,,,,,,,,,,
247564,7844,"13OH",2250,90,"TURF",0,0,"N",,,,,,"S",,,,,
269625,7845,"13OI",25,25,"TURF",0,0,"H1",,,,,,,,,,,
269626,7846,"13OK",40,40,"CONC",0,0,"H1",,,,,,,,,,,
254905,7847,"13OR",1950,40,"TURF",0,0,"12",,,,,,"30",,,,,
256480,7848,"13PA",2075,50,"ASPH",1,0,"10",,,,,,"28",,,,,500
253102,7849,"13PN",880,100,"TURF",0,0,"12",,,,,385,"30",,,,,323
269627,7850,"13PS",80,80,"CONC",1,0,"H1",,,,,,,,,,,
258104,7851,"13Q",5200,45,"DIRT-P",0,0,"06",,,,,,"24",,,,,
251772,7852,"13S",5000,4000,"WATER",0,0,"ALL",,,,,,"WAY",,,,,
269628,7853,"13SC",20,20,"CONC",0,0,"H1",,,,,,,,,,,
269629,7854,"13TA",35,35,"CONC",0,0,"H1",,,,,,,,,,,
248796,7855,"13TE",2330,100,"ASPH-TURF",0,0,"04",,,,,,"22",,,,,
269630,7856,"13TN",37,37,"CONC",0,0,"H1",,,,,,,,,,,
250535,7857,"13TS",3000,30,"DIRT",0,0,"11",,,,,,"29",,,,,
256316,7858,"13TX",2100,100,"TURF",0,0,"07",,,,,,"25",,,,,
256317,7858,"13TX",2700,100,"TURF",0,0,"09",,,,,,"27",,,,,
256318,7858,"13TX",1800,100,"TURF",0,0,"18",,,,,,"36",,,,,
269631,7859,"13VA",65,65,"ASPH",0,0,"H1",,,,,,,,,,,
269632,7860,"13VG",80,80,"TURF",0,0,"H1",,,,,,,,,,,
247923,7861,"13W",1750,24,"ASPH-G",0,0,"16",,,,,,"34",,,,,
269633,7862,"13WA",20,20,"CONC",1,0,"H1",,,,,,,,,,,
255148,7863,"13WI",2440,68,"TURF-GRVL",1,0,"09",,,,,,"27",,,,,
255149,7863,"13WI",2400,68,"TURF-GRVL",1,0,"18",,,,,,"36",,,,,
346848,346847,"13XA",2500,50,"Turf",0,0,"15",,,,,,"33",,,,,
269634,7864,"13XS",48,48,"CONC-G",1,0,"H1",,,,,,,,,,,
253295,7865,"13Y",3000,150,"TURF-G",0,0,"09",48.40829849243164,-93.58560180664062,1130,,,"27",48.40829849243164,-93.57319641113281,1125,,
248758,7866,"13Z",10000,2000,"WATER",0,0,"E",,,,,,"W",,,,,
258142,7867,"14AK",1300,80,"GRAVEL",0,0,"18",,,,,,"36",,,,,
265302,7868,"14AL",1600,75,"ASPH",0,0,"H1",,,,,,,,,,,
265303,7868,"14AL",1600,75,"ASPH",0,0,"H2",,,,,,,,,,,
265304,7868,"14AL",1600,75,"ASPH",0,0,"H3",,,,,,,,,,,
265305,7868,"14AL",1600,75,"ASPH",0,0,"H4",,,,,,,,,,,
265306,7868,"14AL",1600,75,"ASPH",0,0,"H5",,,,,,,,,,,
240426,7870,"14AZ",4300,50,"ASPH-TRTD",0,0,"06",31.906400680541992,-111.12899780273438,,71.1,,"24",31.91029930114746,-111.11599731445312,,,
265307,7871,"14CA",40,40,"CONC",0,0,"H1",,,,,,,,,,,
265308,7872,"14CL",65,65,"CONC",0,0,"H1",,,,,,,,,,,
265309,7874,"14CT",80,25,"CONC",0,0,"H1",,,,,,,,,,,
246386,7875,"14FA",2000,60,"TURF",0,0,"01",,,,,,"19",,,,,
246387,7875,"14FA",2000,60,"TURF",0,0,"09",,,,,,"27",,,,,
250566,7876,"14FD",2500,100,"TURF",0,0,"09",,,,,,"27",,,,,
256019,7877,"14FL",2000,60,"TURF",0,0,"09",,,,,,"27",,,,,
265310,7878,"14GA",20,20,"TURF",0,0,"H1",,,,,,,,,,,
265311,7879,"14GE",50,50,"TURF",0,0,"H1",,,,,,,,,,,
257268,7880,"14I",1220,80,"TURF-G",0,0,"06",39.632301330566406,-83.75170135498047,1050,,,"24",39.634498596191406,-83.74819946289062,1050,,
430402,430401,"14IA",2780,120,"Turf",0,0,"18",,,,,,"36",,,,,
249350,7881,"14ID",1900,50,"DIRT",0,0,"02",,,,,,"20",,,,,
265312,7884,"14IS",40,40,"CONC",0,0,"H1",,,,,,,,,,,
255398,7885,"14KS",2600,100,"TURF",0,0,"18",,,,,,"36",,,,,
246674,7886,"14KY",2240,75,"TURF",0,0,"13",,,,,,"31",,,,,
265313,7887,"14L",50,40,"CONC",0,0,"H1",,,,,,,,,,,
265314,7889,"14LL",40,40,"CONC",1,0,"H1",,,,,,,,,,,
265315,7890,"14LS",400,150,"TURF",0,0,"H1",,,,,,,,,,,
265316,7891,"14MA",40,40,"TURF",0,0,"H1",,,,,,,,,,,
254436,10266,"14ME",1100,60,"TURF-G",0,0,"16",,,,,,"34",,,,,
253590,7892,"14MI",900,8,"TURF",0,0,"09",,,,,,"27",,,,,
265317,7893,"14MN",52,52,"CONC",0,0,"H1",,,,,,,,,,,
255576,7894,"14MO",1900,100,"TURF",0,0,"E",,,,,,"W",,,,,
240675,7895,"14MS",1600,75,"TURF",0,0,"03",32.34339904785156,-89.0354995727539,,30,,"21",32.347198486328125,-89.03289794921875,,,
240676,7895,"14MS",3500,75,"ASPH-TURF",0,0,"08",32.344398498535156,-89.03970336914062,,79.6,,"26",32.346099853515625,-89.02860260009766,,,
247924,7897,"14N",2020,100,"TURF-G",0,0,"08",,,,,360,"26",,,,,
245457,7898,"14NC",5000,150,"CONC",0,0,"05",34.50310134887695,-77.56169891357422,,52.3,,"23",34.51139831542969,-77.54859924316406,,,
257406,7898,"14NC",5000,150,"CONC",0,0,"18",,,,,,"36",,,,,
250220,7899,"14ND",2120,100,"TURF",0,0,"NW",,,,,,"SE",,,,,
269635,7901,"14NH",50,50,"ASPH",1,0,"H1",,,,,,,,,,,
269636,7902,"14NJ",200,200,"TURF",0,0,"H1",,,,,,,,,,,
249785,7903,"14NK",1800,50,"TURF",0,0,"02",,,,,,"20",,,,,
269637,7904,"14NY",44,44,"TURF",0,0,"H1",,,,,,,,,,,
246617,7905,"14OH",2000,60,"TURF",1,0,"02",,,,,,"20",,,,,
